Bulan,NOPOL,Kategori Site,Site Name,BU Site,Type Armada,Klasifikasi Kendaraan,Usia (Year),Owner,DPP,Nominal Downtime,DPP Net (setelah downtime)
Dec-23,A8975XA,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,12,MR,3515250.0,0,3515250.0
Dec-23,A8690XA,SDC,HCI MANADO,HCI,CDE LC,NIAGA,12,MR,3515250.0,0,3515250.0
Dec-23,W8879NU,NDC,HUB BALI,HCI,CDE LC,NIAGA,12,MR,3515250.0,0,3515250.0
Dec-23,W8876NU,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,12,MR,3515250.0,0,3515250.0
Dec-23,A8348VA,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,12,MR,3515250.0,0,3515250.0
Dec-23,DK8389DL,HUB,HUB BALI,HCI,CDE LC,NIAGA,11,MR,3574500.0,0,3574500.0
Dec-23,A8767ZA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,10,MR,3812250.0,0,3812250.0
Dec-23,A8849ZA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,10,MR,3812250.0,0,3812250.0
Dec-23,A8362ZA,SDC,HCI PONTIANAK,HCI,CDE LC,NIAGA,10,MR,3812250.0,0,3812250.0
Dec-23,A8359ZA,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,10,MR,3812250.0,0,3812250.0
Dec-23,A8158ZC,HUB,HUB CIREBON,HCI,CDE LC,NIAGA,9,MR,4114500.0,0,4114500.0
Oct-24,A8746XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-23,B9017SCF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,9,MR,4114500.0,0,4114500.0
Dec-23,A8508ZD,HUB,HUB LAMPUNG,HCI,CDE LC,NIAGA,9,MR,4114500.0,0,4114500.0
Dec-23,A8507ZD,HUB,HUB PALEMBANG,HCI,CDE LC,NIAGA,9,MR,4114500.0,0,4114500.0
Oct-24,A8616XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-23,A8909XY,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,15,MR,4251750.0,0,4251750.0
Oct-24,A8622XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Oct-24,A8623XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-23,A8529XA,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,12,MR,4415250.0,0,4415250.0
Dec-23,A8530XA,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,12,MR,4415250.0,0,4415250.0
Oct-24,A8614XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Oct-24,A8689XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Oct-24,A8692XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Oct-24,A8693XA,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Dec-23,A8648XA,SDC,HCI SAMARINDA,HCI,CDD LC,NIAGA,12,MR,4415250.0,0,4415250.0
Oct-24,B9013SCF,NDC,HCI JABABEKA,HCI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Dec-23,DD8283SY,RDC,MAKASAR HCI,HCI,CDD LC,NIAGA,10,MR,5138250.0,0,5138250.0
Dec-23,A8176XA,NDC,SIDOARJO HCI,HCI,FUSO,NIAGA,18,MR,6846750.0,0,6846750.0
Oct-24,A8905XZ,NDC,HCI JABABEKA,HCI,CDD LC,NIAGA,16,MR,5316000.0,0,5316000.0
Oct-24,A8443ZY,NDC,HCI JABABEKA,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-23,A8495YX,NDC,CIKUPA HCI,HCI,FUSO,NIAGA,14,MR,8413500.0,0,8413500.0
Dec-23,A8494YX,NDC,CIKUPA HCI,HCI,FUSO,NIAGA,14,MR,8413500.0,0,8413500.0
Dec-23,A8625YX,NDC,CIKUPA HCI,HCI,FUSO,NIAGA,14,MR,8413500.0,0,8413500.0
Oct-24,A8903ZY,NDC,HCI JABABEKA,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Oct-24,A8457XA,NDC,HCI JABABEKA,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-23,BK8815MG,RDC,TAMORA HCI,HCI,FUSO,NIAGA,14,MR,8563500.0,0,8563500.0
Dec-23,A8248YX,NDC,#N/A,HCI,CDE,NIAGA,19,MR,2870250.0,0,2870250.0
Dec-23,A8859YX,NDC,CIKUPA HCI,HCI,CDE,NIAGA,19,MR,2870250.0,0,2870250.0
Dec-23,A8249YX,NDC,CIKUPA HCI,HCI,CDE,NIAGA,19,MR,2870250.0,0,2870250.0
Dec-23,A8626YX,NDC,CIKUPA HCI,HCI,CDE,NIAGA,19,MR,2870250.0,0,2870250.0
Dec-23,A8513VX,NDC,CIKUPA HCI,HCI,CDE,NIAGA,18,MR,3190500.0,0,3190500.0
Dec-23,A8093VX,NDC,CIKUPA HCI,HCI,CDE,NIAGA,18,MR,3190500.0,0,3190500.0
Dec-23,A8604VX,NDC,CIKUPA HCI,HCI,CDE,NIAGA,18,MR,3190500.0,0,3190500.0
Oct-24,A8456XA,NDC,#N/A,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-23,A8504YX,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,19,MR,4101750.0,0,4101750.0
Dec-23,A8246YX,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,19,MR,4101750.0,0,4101750.0
Dec-23,B9036FU,HUB,#N/A,HCI,PICKUP,NIAGA,15,MR,2356500.0,0,2356500.0
Dec-23,BK8814MG,RDC,TAMORA HCI,HCI,PICKUP,NIAGA,15,MR,2506500.0,0,2506500.0
Dec-23,B9038MK,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,14,MR,2529750.0,0,2529750.0
Dec-23,B9039MK,NDC,#N/A,HCI,PICKUP,NIAGA,14,MR,2529750.0,0,2529750.0
Dec-23,W8551PV,NDC,SIDOARJO HCI,HCI,PICKUP,NIAGA,13,MR,1616250.0,0,1616250.0
Dec-23,B9968SAC,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,13,MR,1616250.0,0,1616250.0
Dec-23,B9789DS,NDC,SIDOARJO HCI,HCI,PICKUP,NIAGA,19,MR,1249500.0,0,1249500.0
Dec-23,B9924NW,HUB,#N/A,HCI,PICKUP,NIAGA,14,MR,1580250.0,0,1580250.0
Dec-23,A8041ZW,HUB,HUB TANGERANG,HCI,PICKUP,NIAGA,12,MR,1641750.0,0,1641750.0
Dec-23,BP8613DM,SDC,HCI BATAM,HCI,PICKUP,NIAGA,8,MR,2301000.0,0,2301000.0
Dec-23,A8995ZD,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Oct-24,A8430XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Oct-24,A8536XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-23,BP8814DQ,SDC,HCI BATAM,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,A8997ZD,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,W9629PG,NDC,SIDOARJO KLS,KLS,PICKUP,NIAGA,10,MR,1795500.0,0,1795500.0
Oct-24,A8465VA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Oct-24,A8935VA,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Dec-23,W9623PG,NDC,#N/A,KLS,CDE PICK UP,NIAGA,16,MR,2403750.0,0,2403750.0
Oct-24,A8664VA,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Oct-24,A8310YX,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Oct-24,A8311YX,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Oct-24,A8994ZD,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-23,W9194NE,NDC,#N/A,KLS,CDE LC,NIAGA,12,MR,3515250.0,0,3515250.0
Oct-24,A8991ZD,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Oct-24,A8737ZE,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Oct-24,A8432XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Oct-24,A8260ZM,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,15,MR,3142000.0,0,3142000.0
Oct-24,A8881ZF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Oct-24,D8099FJ,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Oct-24,A8873ZF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Oct-24,A8078ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Oct-24,A8076ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Oct-24,A8145ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Oct-24,A8882ZF,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Oct-24,A8146ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Oct-24,A8150ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Oct-24,A8127ZH,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Oct-24,A8185ZV,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,6,MR,7525000.0,0,7525000.0
Oct-24,A8182ZV,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,6,MR,7525000.0,0,7525000.0
Oct-24,B1570HFA,NDC,JABABEKA HCI,HCI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Oct-24,A8051XA,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Oct-24,A8753XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Oct-24,B9800SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Oct-24,A8633XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Dec-23,BK8091LM,RDC,TAMORA KLS,KLS,PICKUP,NIAGA,15,MR,1702500.0,0,1702500.0
Oct-24,B9943SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Oct-24,A8752XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Dec-23,A8030ZE,HUB,HUB PALEMBANG,HCI,PICKUP,NIAGA,8,MR,2151000.0,0,2151000.0
Dec-23,W8776NU,NDC,SIDOARJO TGI,TGI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-23,W9625PG,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,15,MR,3430500.0,0,3430500.0
Dec-23,W8910PS,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8901ZW,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,16,MR,3408750.0,0,3408750.0
Dec-23,W8909PS,NDC,SIDOARJO FBI,FBI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,W8911PS,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8472ZE,HUB,HUB CIBUBUR (AHI),AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,A8471ZE,HUB,HUB AHMAD YANI BEKASI (AHI),AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,BG8598IH,HUB,HUB PALEMBANG INDAH (AHI),AHI,PICKUP,NIAGA,8,MR,2301000.0,0,2301000.0
Dec-23,BG8541IH,HUB,HUB PALEMBANG INDAH (AHI),AHI,PICKUP,NIAGA,8,MR,2301000.0,0,2301000.0
Dec-23,A8572ZE,NDC,SIDOARJO AHI,AHI,CDD LC,NIAGA,8,MR,5784750.0,0,5784750.0
Nov-24,A8606WX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Nov-24,A8699XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,16,MR,4545000.0,0,4545000.0
Dec-23,DK8011DF,HUB,HUB BALI,HCI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,N8213BH,HUB,HUB MALANG,HCI,PICKUP,NIAGA,8,MR,2151000.0,0,2151000.0
Nov-24,A8520XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,16,MR,4545000.0,0,4545000.0
Dec-23,N8272BH,HUB,HUB LP SAWOJAJAR (AHI) ( HUB,AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Nov-24,A8697XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,16,MR,4545000.0,0,4545000.0
Nov-24,A8567XY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Dec-23,A8627ZE,HUB,HUB KOTA KASABLANKA (AHI),AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,A8542ZE,HUB,HUB AHMAD YANI BEKASI (AHI),AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,B9381SCG,HUB,HUB ARTHA GADING (AHI),AHI,MVB,NIAGA,8,MR,2117250.0,0,2117250.0
Nov-24,A8509XY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Nov-24,A8648XY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Dec-23,B9351SCG,HUB,HUB DEPOK MARGONDA (AHI),AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,BG8871IH,HUB,HUB PALEMBANG INDAH (AHI),AHI,MVB,NIAGA,8,MR,2612250.0,0,2612250.0
Dec-23,H8317PA,HUB,HUB WH HCI SEMARANG,HCI,PICKUP,NIAGA,8,MR,2151000.0,0,2151000.0
Dec-23,DD8634RG,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,DD8632RG,RDC,MAKASAR HCI,HCI,CDD LC,NIAGA,8,MR,5934750.0,0,5934750.0
Dec-23,A8703ZE,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8506ZD,SDC,FBI BANDUNG,FBI,CDE LC,NIAGA,9,MR,4114500.0,0,4114500.0
Dec-23,W8819QB,NDC,SIDOARJO AHI,AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,A8582XW,SDC,HCI SAMARINDA,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Nov-24,A8050ZX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Dec-23,A8708ZE,HUB,HUB IBCC - BANDUNG (AHI),AHI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,W8795PV,HUB,HUB KEDIRI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,W8746PV,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,W8745PV,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8832ZE,SDC,HCI BANJARMASIN,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,DD8633RG,RDC,MAKASAR AHI,AHI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,A8040ZF,SDC,HCI AMBON,HCI,PICKUP,NIAGA,8,MR,2151000.0,0,2151000.0
Dec-23,DD8987RG,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,DD8986RG,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,A8702ZE,SDC,HCI MANADO,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,W8906PS,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8126ZF,HUB,HUB ARTHA GADING (AHI),AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Nov-24,A8450ZY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Nov-24,A8353YX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-23,BK9824MP,RDC,#N/A,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,BK9825MP,RDC,#N/A,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,BK9826MP,RDC,#N/A,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,W8131NC,NDC,#N/A,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8992ZD,HUB,HUB PALEMBANG,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Nov-24,A8339YX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-23,A8707ZE,HUB,HUB IBCC - BANDUNG (AHI),AHI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8127ZF,HUB,HUB PURI MALL (AHI),AHI,MVB,NIAGA,8,MR,2462250.0,0,2462250.0
Dec-23,BK9822MP,RDC,#N/A,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,BK9823MP,RDC,#N/A,HCI,CDE LC,NIAGA,8,MR,4611000.0,0,4611000.0
Dec-23,W8521NC,NDC,#N/A,HCI,CDD LC,NIAGA,8,MR,5784750.0,0,5784750.0
Dec-23,W8522NC,NDC,#N/A,AHI,CDD LC,NIAGA,8,MR,5784750.0,0,5784750.0
Dec-23,H1345WF,HUB,#N/A,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,B9937SCF,HUB,HUB TANGERANG,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,B9941SCF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,B9939SCF,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,A8406ZF,HUB,HUB YOGYA URIP SUMOHARJO (AHI,AHI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,A8407ZF,SDC,HCI BANJARMASIN,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,A8056ZF,SDC,HCI AMBON,HCI,CDE LC,NIAGA,8,MR,4461000.0,0,4461000.0
Dec-23,D8659FI,HUB,HUB BANDUNG,HCI,PICKUP,NIAGA,7,MR,2246250.0,0,2246250.0
Nov-24,A8615XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Nov-24,A8691XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-23,BP9209HI,SDC,#N/A,HCI,CDE LC,NIAGA,7,MR,5126250.0,0,5126250.0
Dec-23,BP9207HI,SDC,#N/A,AHI,CDE LC,NIAGA,7,MR,5126250.0,0,5126250.0
Dec-23,A8498ZF,HUB,HUB GANDARIA (AHI),AHI,MVB,NIAGA,7,MR,2488500.0,0,2488500.0
Nov-24,A8617XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-23,A8604ZF,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,A8601ZF,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Nov-24,A8746XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Nov-24,A8616XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-23,D8462FI,SDC,FBI BANDUNG,FBI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,A8581ZF,HUB,HUB LAMPUNG,HCI,PICKUP,NIAGA,7,MR,2246250.0,0,2246250.0
Dec-23,A8638ZF,HUB,HUB ALAM SUTERA (AHI),AHI,MVB,NIAGA,7,MR,2488500.0,0,2488500.0
Dec-23,A8602ZF,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,A8607ZF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Nov-24,A8622XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Dec-23,W9118NF,NDC,#N/A,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,BK8047MQ,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,7,MR,5126250.0,0,5126250.0
Dec-23,A8874ZF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,BP9316HI,SDC,#N/A,HCI,CDE LC,NIAGA,7,MR,5126250.0,0,5126250.0
Dec-23,BP9315HI,SDC,#N/A,AHI,CDE LC,NIAGA,7,MR,5126250.0,0,5126250.0
Dec-23,KT8454YM,SDC,FBI BALIKPAPAN,FBI,MVB,NIAGA,7,MR,2409750.0,0,2409750.0
Nov-24,A8623XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Nov-24,A8614XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Nov-24,A8689XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Nov-24,A8692XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Nov-24,A8693XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Nov-24,B9013SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Nov-24,A8905XZ,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,16,MR,5316000.0,0,5316000.0
Nov-24,A8443ZY,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Nov-24,A8903ZY,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Dec-23,W8632NG,NDC,#N/A,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,W8625NG,NDC,#N/A,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,BK8073MQ,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,7,MR,5126250.0,0,5126250.0
Dec-23,F8601AY,HUB,HUB BOGOR,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Dec-23,F8599AY,HUB,HUB BOGOR,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Nov-24,A8457XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Nov-24,A8456XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-23,A8875ZF,SDC,HCI MANADO,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Nov-24,A8430XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Nov-24,A8536XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Nov-24,A8465VA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Dec-23,BK8075MQ,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,7,MR,5126250.0,0,5126250.0
Dec-23,BP8260DO,SDC,AHI BATAM,AHI,MVB,NIAGA,7,MR,2638500.0,0,2638500.0
Dec-23,B4286SJB,NDC,SIDOARJO HCI,HCI,MOTOR,MOTOR,7,MR,760000.0,0,760000.0
Nov-24,A8935VA,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Nov-24,A8664VA,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Nov-24,A8310YX,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Nov-24,A8311YX,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Nov-24,A8994ZD,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Nov-24,A8991ZD,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Nov-24,A8737ZE,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Dec-23,BP8259DO,SDC,FBI BATAM,FBI,MVB,NIAGA,7,MR,2638500.0,0,2638500.0
Nov-24,A8432XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Nov-24,A8260ZM,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,15,MR,3142000.0,0,3142000.0
Nov-24,A8881ZF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Nov-24,D8099FJ,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Nov-24,A8873ZF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Nov-24,A8078ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Dec-23,A8128ZH,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,7,MR,5985000.0,0,5985000.0
Dec-23,DK8725BK,HUB,HUB BALI,HCI,CDE LC,NIAGA,7,MR,4976250.0,0,4976250.0
Nov-24,A8076ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
